,Date,Ticker,BOARD_AVERAGE_AGE,BOARD_MEETINGS_PER_YR,BOARD_MEETING_ATTENDANCE_PCT,BOARD_SIZE,CEO_DUALITY,CHIEF_EXECUTIVE_OFFICER_AGE,CHIEF_EXECUTIVE_OFFICER_TENURE,CUR_MKT_CAP,ENVIRON_DISCLOSURE_SCORE,EQY_INST_PCT_SH_OUT,ESG_DISCLOSURE_SCORE,FEMALE_CEO_OR_EQUIVALENT,GOVNCE_DISCLOSURE_SCORE,INDEPENDENT_DIRECTORS,NUMBER_OF_WOMEN_ON_BOARD,PCT_IND_DIRECTORS_ON_COMP_CMTE,PCT_WOMEN_ON_BOARD,SOCIAL_DISCLOSURE_SCORE,TOT_COMP_AW_TO_CEO_&_EQUIV,BOARD_AVERAGE_TENURE,BS_TOT_ASSET,EPS_GROWTH,FNCL_LVRG,NET_INCOME,PCT_INSIDER_SHARES_OUT,RETURN_COM_EQY,RETURN_ON_ASSET,SALES_GROWTH,SHORT_AND_LONG_TERM_DEBT,TOBIN_Q_RATIO,TOTAL_EQUITY,security_name,gics_sector_name
295,2019-12-31,AIM CT Equity,55.625,24.0,98.0,8.0,0.0,42.0,1.67,390.7591,2.3256,39.946,18.1818,0.0,50.0,7.0,1.0,100.0,12.5,22.807,4209730.0,1.74,571.8,9.9237,15.95,1112.4,0.329,-27.2697,56.053,-28.0052,0.0,1.2332,435.6,Aimia Inc,Communication Services
296,2020-12-31,AIM CT Equity,54.429,20.0,100.0,7.0,0.0,49.0,0.75,386.759,4.6512,39.073,20.6612,0.0,55.3571,4.0,2.0,100.0,28.571,22.807,5135779.0,1.1,444.2,9.9237,2.5105,-4.1,8.122,-8.3024,-0.8071,-28.0052,0.0,1.4092,431.3,Aimia Inc,Communication Services
297,2010-12-31,ALA CT Equity,64.778,7.0,100.0,9.0,1.0,,,1781.0665,,28.25,13.6364,0.0,55.3571,8.0,0.0,100.0,0.0,3.5088,1982701.0,,2752.538,-33.8889,2.6051,101.262,16.333,9.4129,3.7634,7.182,904.484,1.2812000000000001,1211.031,AltaGas Ltd,Utilities
298,2011-12-31,ALA CT Equity,63.778,9.0,100.0,9.0,1.0,,,2829.643,,28.424,14.876,0.0,55.3571,8.0,1.0,100.0,11.111,8.7719,2740259.0,,3556.226,-17.647100000000002,2.8964,92.73,4.926,7.5964,2.9397,-5.592,1337.084,1.4725,1360.788,AltaGas Ltd,Utilities
299,2012-12-31,ALA CT Equity,64.778,7.0,100.0,9.0,1.0,,,3518.7234,,29.115,15.2893,0.0,51.7857,8.0,1.0,100.0,11.111,14.0351,2500189.0,,5932.376,9.1837,3.4804,116.769,4.29,7.4715,2.4612,11.5683,2702.326,1.3323,1999.797,AltaGas Ltd,Utilities
300,2013-12-31,ALA CT Equity,65.778,10.0,98.89,9.0,1.0,59.0,,4969.3704,,30.535,15.2893,0.0,51.7857,8.0,1.0,100.0,11.111,14.0351,3220449.0,7.8100000000000005,7284.3,45.7944,3.5084,201.1,2.502,9.636,3.0431,43.7494,3246.2,1.3822,2829.5,AltaGas Ltd,Utilities
301,2014-12-31,ALA CT Equity,66.778,7.0,100.0,9.0,1.0,60.0,,5795.1537,,23.976,16.1157,0.0,55.3571,8.0,1.0,100.0,11.111,14.0351,3081939.0,8.81,8395.6,-51.9231,3.1646,130.1,2.391,3.8589,1.6594,17.0061,3318.6,1.3633,3574.2,AltaGas Ltd,Utilities
302,2015-12-31,ALA CT Equity,66.454,9.0,100.0,11.0,1.0,61.0,,4549.0603,,31.922,16.1157,0.0,55.3571,10.0,2.0,100.0,18.182,14.0351,2553004.0,8.05,10099.5,-90.6667,3.116,51.1,2.2720000000000002,0.3336,0.5526,-9.0705,4150.6,1.1325,4202.9,AltaGas Ltd,Utilities
303,2016-12-31,ALA CT Equity,66.333,11.0,100.0,9.0,0.0,53.0,0.75,5636.4264,20.9302,45.101,28.5124,0.0,55.3571,8.0,2.0,100.0,22.222,19.2982,5663569.0,8.69,10200.6,1314.2857,2.9948,203.5,1.938,4.5852,2.0049,0.8107,3879.0,1.2022,4615.4,AltaGas Ltd,Utilities
304,2017-12-31,ALA CT Equity,64.556,13.0,100.0,9.0,0.0,54.0,1.75,7391.769,29.4574,42.692,33.0579,0.0,55.3571,8.0,2.0,100.0,22.222,19.2982,4592884.0,8.26,10032.2,-81.8182,2.936,91.6,1.79,0.8794,0.9055,18.9723,3672.2,1.1716,4639.2,AltaGas Ltd,Utilities
305,2018-12-31,ALA CT Equity,64.5,20.0,97.92,12.0,0.0,55.0,0.08,3791.4461,31.7829,29.96,38.843,0.0,60.7143,9.0,3.0,100.0,25.0,33.3333,8071840.0,6.93,23487.7,-81.8182,3.7259,-435.1,1.188,-11.1532,-2.5961,62.5501,10167.0,0.9201,7640.2,AltaGas Ltd,Utilities
306,2019-12-31,ALA CT Equity,64.4,9.0,98.0,10.0,0.0,56.0,1.08,5511.8968,31.7829,38.271,38.843,0.0,60.7143,8.0,2.0,100.0,20.0,33.3333,7841594.0,7.49,19794.5,-81.8182,3.7188,833.0,0.692,13.0772,3.8491999999999997,29.0906,7491.4,0.9789,7368.8,AltaGas Ltd,Utilities
307,2020-12-31,ALA CT Equity,63.818,10.0,100.0,11.0,0.0,57.0,2.08,5231.3524,31.7829,41.959,38.843,0.0,60.7143,9.0,4.0,100.0,36.364,33.3333,9189392.0,6.39,21532.0,-36.6878,3.4723,552.0,0.724,8.1668,2.6714,1.6742,8641.0,0.966,7661.0,AltaGas Ltd,Utilities
308,2010-12-31,AP-U CT Equity,,8.0,97.14,7.0,0.0,,,905.3305,2.3256,38.077,12.3967,0.0,48.2143,6.0,0.0,100.0,0.0,,2881767.0,,1583.004,410.0,2.0798,101.357,2.783,15.3974,7.4033,20.3509,691.783,1.0458,835.021,Allied Properties Real Estate,Real Estate
309,2011-12-31,AP-U CT Equity,65.167,10.0,98.35,6.0,0.0,,,1295.5368,2.3256,46.989,13.2231,0.0,51.7857,5.0,0.0,66.667,0.0,,1631436.0,,2159.051,32.1569,1.8932,158.659,1.8439999999999999,16.0539,8.479800000000001,9.0859,947.083,1.0777,1141.558,Allied Properties Real Estate,Real Estate
310,2012-12-31,AP-U CT Equity,66.143,10.0,98.57,7.0,0.0,,,2109.1257,2.3256,39.897,14.4628,0.0,51.7857,6.0,0.0,100.0,0.0,5.2632,1705184.0,,3051.556,94.362,1.7849,369.816,1.355,25.3368,14.1947,31.4262,1183.944,1.1105,1777.638,Allied Properties Real Estate,Real Estate
311,2013-12-31,AP-U CT Equity,67.143,7.0,100.0,7.0,0.0,57.0,11.25,2238.2049,2.3256,42.885,14.4628,0.0,51.7857,6.0,0.0,100.0,0.0,5.2632,2242506.0,8.57,3500.609,-45.9542,1.7035,238.624,1.19,12.4078,7.2838,17.7005,1331.21,1.0505,2068.714,Allied Properties Real Estate,Real Estate
312,2014-12-31,AP-U CT Equity,68.143,7.0,97.95,7.0,0.0,58.0,12.25,2795.5656,4.6512,41.109,16.5289,0.0,51.7857,6.0,0.0,100.0,0.0,8.7719,2699073.0,9.57,3932.719,-39.6541,1.6899,151.778,1.802,6.901,4.0837,8.7725,1489.047,1.1222,2330.031,Allied Properties Real Estate,Real Estate
313,2015-12-31,AP-U CT Equity,67.625,6.0,100.0,8.0,0.0,59.0,13.25,2439.8136,4.6512,44.704,17.3554,0.0,55.3571,6.0,1.0,100.0,12.5,8.7719,2548000.0,9.33,4455.946,53.5404,1.7044000000000001,254.367,1.759,10.3364,6.0645,8.2525,1703.774,0.974,2591.731,Allied Properties Real Estate,Real Estate
314,2016-12-31,AP-U CT Equity,68.625,6.0,97.91,8.0,0.0,60.0,14.25,3044.2019,4.6512,50.232,17.3554,0.0,55.3571,6.0,1.0,100.0,12.5,8.7719,2696250.0,10.33,5213.854,22.2561,1.7227000000000001,324.305,1.655,11.555,6.7076,6.656,2061.469,1.0047,3021.506,Allied Properties Real Estate,Real Estate
315,2017-12-31,AP-U CT Equity,69.625,8.0,98.44,8.0,0.0,61.0,15.25,3902.2237,4.6512,42.452,17.3554,0.0,55.3571,6.0,1.0,100.0,12.5,8.7719,3216444.0,11.33,5823.632,1.4963,1.6798,357.959,1.58,10.8959,6.4862,7.58,2114.748,1.0621,3549.022,Allied Properties Real Estate,Real Estate
316,2018-12-31,AP-U CT Equity,68.375,5.0,100.0,8.0,0.0,62.0,16.25,4600.9244,6.2016,40.646,18.1818,0.0,55.3571,6.0,2.0,100.0,25.0,8.7719,4053238.0,10.39,6627.074,35.8722,1.5713,540.276,1.468,13.637,8.6786,4.0865,2043.365,1.0345,4374.663,Allied Properties Real Estate,Real Estate
317,2019-12-31,AP-U CT Equity,68.429,8.0,100.0,7.0,0.0,63.0,17.25,6395.6156,22.4806,39.068,28.9256,0.0,55.3571,5.0,2.0,100.0,28.571,17.5439,4090807.0,11.35,8309.693,1.2658,1.48,629.223,1.3439999999999999,12.4693,8.4252,24.0731,2310.402,1.0817,5717.699,Allied Properties Real Estate,Real Estate
318,2020-12-31,AP-U CT Equity,68.0,5.0,100.0,9.0,0.0,64.0,18.25,4814.0891,22.4806,41.08,28.9256,0.0,55.3571,7.0,3.0,100.0,33.333,17.5439,2945005.0,9.73,9400.768,-28.2143,1.4889000000000001,500.729,1.363,8.4193,5.6546,3.5193,2882.53,0.855,6177.032,Allied Properties Real Estate,Real Estate
319,2010-12-31,AQN CT Equity,54.833,17.0,95.09,6.0,0.0,,,477.4577,,30.875,11.157,0.0,48.2143,3.0,0.0,50.0,0.0,,783119.0,,1022.7788,-51.2821,2.7673,17.433,1.194,4.8929,1.7682,-3.6884,445.6894,1.1366,342.0105,Algonquin Power & Utilities Co,Utilities
320,2011-12-31,AQN CT Equity,55.833,13.0,94.87,6.0,0.0,,,873.6837,,19.256,11.157,0.0,48.2143,3.0,0.0,50.0,0.0,,918213.0,,1261.3683,10.526299999999999,2.6915,23.65,0.844,5.474,2.0338,50.0998,447.5831,1.2805,543.6701,Algonquin Power & Utilities Co,Utilities
321,2012-12-31,AQN CT Equity,56.5,11.0,100.0,6.0,0.0,,,1158.6016,,18.413,14.4628,0.0,48.2143,3.0,0.0,50.0,0.0,14.0351,1012231.0,,2793.2355,-61.9048,3.0887000000000002,14.5424,0.681,2.2104,0.7156,28.8453,775.7423,1.1764999999999999,1409.3165,Algonquin Power & Utilities Co,Utilities
322,2013-12-31,AQN CT Equity,58.0,10.0,100.0,6.0,0.0,53.0,4.08,1509.2485,24.8062,18.613,35.5372,0.0,57.1429,3.0,0.0,50.0,0.0,38.5965,1695099.0,9.24,3267.3664,250.0,3.8132,19.7093,0.414,2.3112,0.6493,93.6007,1181.3963,1.1945999999999999,1379.3385,Algonquin Power & Utilities Co,Utilities
323,2014-12-31,AQN CT Equity,59.0,11.0,100.0,8.0,0.0,54.0,5.08,2295.5959,24.8062,19.191,16.5289,0.0,57.1429,6.0,2.0,100.0,25.0,14.0351,1716090.0,7.78,3532.3702,14.2857,3.5324999999999998,68.5663,0.364,6.1737,1.9986000000000002,39.4383,1094.8937,1.2413,1591.5058,Algonquin Power & Utilities Co,Utilities
324,2015-12-31,AQN CT Equity,60.0,12.0,98.0,8.0,0.0,55.0,6.08,2754.637,24.8062,25.4,15.2893,0.0,51.7857,6.0,2.0,100.0,25.0,14.0351,2047158.0,8.78,3609.8677,34.375,3.0045,91.9925,0.527,7.075,2.5835,9.1588,1075.2061,1.2144,1676.0305,Algonquin Power & Utilities Co,Utilities
325,2016-12-31,AQN CT Equity,59.667,9.0,100.0,9.0,0.0,56.0,7.08,3112.8653,13.1783,27.755,31.405,0.0,55.3571,7.0,3.0,100.0,33.333,49.1228,3573895.0,8.76,6133.4275,2.3256,3.8593,98.8934,1.274,7.0256,1.9775,6.6316,3176.2335,1.1712,1870.1524,Algonquin Power & Utilities Co,Utilities
326,2017-12-31,AQN CT Equity,61.0,16.0,96.5,9.0,0.0,57.0,8.08,6068.5979,28.6822,42.982,42.9752,0.0,55.3571,7.0,3.0,100.0,33.333,63.1579,3933718.0,8.92,8408.7451,9.0909,3.8294,148.8593,1.194,7.4493,2.056,80.4541,3084.9477,1.2730000000000001,3366.4604,Algonquin Power & Utilities Co,Utilities
327,2018-12-31,AQN CT Equity,62.0,12.0,98.15,9.0,0.0,58.0,9.08,6506.6541,33.3333,53.282,50.0,0.0,71.4286,7.0,3.0,100.0,33.333,66.6667,4432823.0,9.92,9398.589,2.6917,3.212,184.988,1.087,6.3839,2.0777,8.1154,3336.795,1.2057,4038.508,Algonquin Power & Utilities Co,Utilities
328,2019-12-31,AQN CT Equity,63.0,13.0,97.43,9.0,0.0,59.0,10.08,9544.7701,47.2868,52.77,59.9174,0.0,76.7857,7.0,3.0,100.0,33.333,71.9298,4621298.0,10.92,10911.47,176.3158,3.0386,530.884,0.748,15.6311,5.2278,-1.4281,3931.868,1.3418,4738.371,Algonquin Power & Utilities Co,Utilities
329,2020-12-31,AQN CT Equity,64.0,15.0,98.19,9.0,0.0,59.0,0.5,12507.806,47.2868,57.497,59.9174,0.0,76.7857,8.0,3.0,100.0,33.333,71.9298,11538663.0,9.61,13223.906,31.4286,2.771,782.463,0.513,17.774,6.484,3.2086,4552.758,1.3614,5989.365,Algonquin Power & Utilities Co,Utilities
330,2010-12-31,AR CT Equity,,,,,,,,259.984,,48.613,,,,,,,,,,,192.395,98.3333,1.3957,3.7185,7.854,2.6563,1.9032,,6.1942,1.6338,139.6596,Argonaut Gold Inc,Materials
331,2011-12-31,AR CT Equity,,6.0,100.0,6.0,0.0,,,636.3608,,49.425,13.2231,0.0,48.2143,5.0,0.0,100.0,0.0,8.7719,1173816.3216,,377.4664,328.5714,1.2362,26.2722,5.026,11.3987,9.2206,102.7982,6.0902,1.8224,321.3107,Argonaut Gold Inc,Materials
332,2012-12-31,AR CT Equity,,14.0,94.04,7.0,0.0,,,1175.3965,,48.669,13.2231,0.0,48.2143,6.0,0.0,100.0,0.0,8.7719,1332762.2855,,872.416,126.6667,1.1023,64.856,3.765,11.44,10.3779,78.9453,0.0,1.689,812.538,Argonaut Gold Inc,Materials
333,2013-12-31,AR CT Equity,,7.0,98.0,7.0,0.0,,4.08,792.9975,,64.419,14.4628,0.0,48.2143,6.0,0.0,100.0,0.0,14.0351,1848871.0944,,942.052,-95.5882,1.1151,4.628,2.979,0.5688,0.5101,-11.7882,14.081,0.9542,814.633,Argonaut Gold Inc,Materials
334,2014-12-31,AR CT Equity,,7.0,100.0,7.0,0.0,,5.08,282.1109,,70.662,14.4628,0.0,48.2143,6.0,0.0,100.0,0.0,14.0351,1308596.4234,,906.595,-95.5882,1.1547,-4.19,2.251,-0.5234,-0.4533,0.73,8.078,0.4011,786.337,Argonaut Gold Inc,Materials
335,2015-12-31,AR CT Equity,,10.0,98.57,7.0,0.0,,6.08,184.8611,,56.841,14.4628,0.0,48.2143,6.0,0.0,100.0,0.0,14.0351,1566126.2027,,578.266,-4266.6667,1.1192,-202.713,2.645,-30.5578,-27.304,-4.6179,5.234,0.2966,540.415,Argonaut Gold Inc,Materials
336,2016-12-31,AR CT Equity,,8.0,96.87,7.0,0.0,,7.08,335.9482,,52.853,17.7686,0.0,51.7857,6.0,1.0,100.0,14.286,24.5614,1729213.0968,,609.9,-4266.6667,1.0825,4.331,4.689,0.7891,0.729,-8.7068,0.916,0.4951,557.248,Argonaut Gold Inc,Materials
337,2017-12-31,AR CT Equity,,9.0,100.0,7.0,0.0,,8.08,425.3467,6.9767,37.875,21.4876,0.0,51.7857,6.0,1.0,100.0,14.286,24.5614,1939122.766,,689.86,366.6667,1.0925,23.852,5.703,4.0098,3.6702,7.1205,8.0,0.5754,632.446,Argonaut Gold Inc,Materials
338,2018-12-31,AR CT Equity,,9.0,95.28,7.0,0.0,,9.08,277.3676,6.9767,42.898,21.0744,0.0,51.7857,6.0,1.0,100.0,14.286,22.807,1931554.4654,7.1,694.516,366.6667,1.1151,-7.621,6.243,-1.2277,-1.101,26.4152,13.0,0.4162,609.025,Argonaut Gold Inc,Materials
339,2019-12-31,AR CT Equity,,7.0,100.0,7.0,0.0,,10.08,350.0182,6.9767,38.023,22.314,0.0,51.7857,6.0,1.0,100.0,14.286,28.0702,,8.23,606.625,-1200.0,1.1414,-93.092,6.267,-16.3328,-14.3093,37.147,10.0,0.5694,530.916,Argonaut Gold Inc,Materials
340,2020-12-31,AR CT Equity,,10.0,100.0,10.0,0.0,,11.08,806.1066,11.6279,40.157,23.1405,0.0,51.7857,8.0,1.0,100.0,10.0,21.0526,2352596.9819,6.67,1053.41,-1200.0,1.2739,14.211,2.088,2.1811,1.7121,18.8954,91.62,0.8675,772.178,Argonaut Gold Inc,Materials
341,2010-12-31,ARE CT Equity,66.0,12.0,97.91,8.0,1.0,,,582.0195,,17.212,11.157,0.0,48.2143,6.0,0.0,100.0,0.0,,1536197.0,,2121.405,-7.3171,4.1921,41.848,3.471,9.2072,2.1963,21.6183,745.987,1.0508,459.598,Aecon Group Inc,Industrials
342,2011-12-31,ARE CT Equity,67.0,11.0,97.72,8.0,1.0,,,583.7946,,31.329,11.157,0.0,48.2143,7.0,0.0,100.0,0.0,,3390670.0,,1984.095,40.7895,4.377,57.553,3.817,12.2718,2.8037,5.3239,653.523,1.0359,489.877,Aecon Group Inc,Industrials
343,2012-12-31,ARE CT Equity,68.0,10.0,100.0,8.0,1.0,,,594.3989,,27.823,11.157,0.0,48.2143,7.0,0.0,100.0,0.0,,3161464.0,,1863.613,36.4486,3.7375,77.596,2.942,15.0746,4.0334,-0.3129,471.504,1.0115,543.158,Aecon Group Inc,Industrials
344,2013-12-31,ARE CT Equity,67.75,8.0,94.7,8.0,1.0,71.0,,899.6265,,41.615,11.9835,0.0,51.7857,7.0,1.0,100.0,12.5,,3210865.0,7.29,1993.586,-47.2603,3.4142,40.598,2.215,7.187,2.1051,6.2866,613.417,1.1324,586.608,Aecon Group Inc,Industrials
345,2014-12-31,ARE CT Equity,66.778,8.0,95.5,9.0,0.0,50.0,0.58,604.555,,45.34,11.9835,0.0,51.7857,7.0,1.0,100.0,11.111,,5317093.0,6.84,1830.11,-28.5714,3.0773,30.042,2.578,4.8355,1.5714000000000001,-14.8123,444.945,0.9701,655.95,Aecon Group Inc,Industrials
346,2015-12-31,ARE CT Equity,65.875,7.0,100.0,8.0,0.0,51.0,1.58,869.6424,4.6512,48.719,21.0744,0.0,55.3571,6.0,1.0,100.0,12.5,24.5614,3630607.0,7.5600000000000005,1874.362,121.8182,2.6961,68.677,2.528,9.9966,3.7077999999999998,11.6295,322.382,1.0834,718.052,Aecon Group Inc,Industrials
347,2016-12-31,ARE CT Equity,67.875,6.0,100.0,8.0,0.0,74.0,0.17,876.3745,6.9767,32.659,22.314,0.0,55.3571,7.0,2.0,100.0,25.0,24.5614,14233177.0,8.31,2005.485,-32.7869,2.6364,46.757,2.333,6.3544,2.4102,10.1111,310.225,1.0642,753.599,Aecon Group Inc,Industrials
348,2017-12-31,ARE CT Equity,67.889,9.0,100.0,9.0,0.0,75.0,1.17,1174.4464,9.3023,26.55,24.3802,0.0,58.9286,8.0,2.0,100.0,22.222,24.5614,3526932.0,8.34,2485.19,-41.4634,2.9748,28.176,1.256,3.733,1.2549000000000001,-12.6794,674.977,1.1716,755.975,Aecon Group Inc,Industrials
349,2018-12-31,ARE CT Equity,67.8,12.0,100.0,10.0,0.0,76.0,0.33,1055.0798,9.3023,29.418,23.1405,0.0,53.5714,8.0,2.0,100.0,20.0,24.5614,7375921.0,8.43,2932.692,106.25,3.4268,59.014,1.134,7.4652,2.1785,16.4151,645.733,1.0818,825.062,Aecon Group Inc,Industrials
350,2019-12-31,ARE CT Equity,66.2,9.0,98.86,10.0,0.0,,1.33,1061.1831,9.3023,33.374,26.8595,0.0,58.9286,8.0,3.0,100.0,30.0,35.0877,4285982.0,6.19,3114.638,21.2121,3.5930999999999997,72.853,1.274,8.6572,2.4093999999999998,5.9433,735.998,1.0661,857.996,Aecon Group Inc,Industrials
351,2020-12-31,ARE CT Equity,66.2,13.0,98.86,10.0,0.0,,2.33,979.6292,26.3566,27.07,35.5372,0.0,53.5714,8.0,3.0,100.0,30.0,38.5965,4872332.0,7.19,3287.399,22.5,3.6961,88.03,1.327,10.1645,2.7500999999999998,5.2942,728.03,1.0338,874.107,Aecon Group Inc,Industrials
352,2010-12-31,ARX CT Equity,60.556,9.0,96.33,9.0,0.0,,,7011.5641,28.9256,,38.1743,0.0,51.7857,8.0,1.0,100.0,11.111,43.75,2613835.0,,5060.1,-14.5833,1.6465,212.2,,7.786,4.7289,22.9408,803.5,1.813,3112.4,ARC Resources Ltd,Energy
353,2011-12-31,ARX CT Equity,62.1,9.0,92.18,10.0,0.0,,,7231.9651,26.4463,27.859,36.9295,0.0,51.7857,9.0,1.0,100.0,10.0,43.75,3077585.0,,5323.9,21.9512,1.655,287.0,0.904,9.1486,5.5277,19.3947,761.7,1.7681,3161.8,ARC Resources Ltd,Energy
354,2012-12-31,ARX CT Equity,63.0,9.0,94.18,9.0,0.0,,,7525.3936,26.4463,23.422,38.5892,0.0,51.7857,8.0,1.0,100.0,11.111,50.0,6164802.0,,5627.1,-53.0,1.6697,139.2,0.814,4.2449,2.5422000000000002,-2.0674,787.4,1.738,3396.7,ARC Resources Ltd,Energy
355,2013-12-31,ARX CT Equity,62.0,8.0,97.5,10.0,0.0,50.0,1.0,9262.5381,28.9256,27.031,38.1743,0.0,51.7857,8.0,1.0,100.0,10.0,43.75,3120892.0,7.48,5736.0,63.8298,1.6728,240.7,0.659,7.0869,4.2365,17.3829,901.3,2.027,3396.1,ARC Resources Ltd,Energy
356,2014-12-31,ARX CT Equity,63.0,7.0,98.57,10.0,0.0,51.0,2.0,8022.2892,31.405,28.434,39.4191,0.0,51.7857,8.0,1.0,100.0,10.0,43.75,3594484.0,8.48,6325.5,55.8442,1.736,937.4,0.622,26.9837,15.5437,71.6886,1074.8,1.7099,3551.8,ARC Resources Ltd,Energy
357,2015-12-31,ARX CT Equity,64.0,10.0,96.67,10.0,0.0,52.0,3.0,5779.363,32.2314,36.78,42.3237,0.0,62.5,8.0,1.0,100.0,10.0,43.75,3971428.0,9.48,5932.2,55.8442,1.7662,-342.7,0.752,-9.8757,-5.5916,-46.9427,1114.3,1.4059,3388.5,ARC Resources Ltd,Energy
358,2016-12-31,ARX CT Equity,63.636,9.0,99.4,11.0,0.0,53.0,4.0,8160.6059,29.7521,42.252,42.3237,0.0,67.8571,9.0,2.0,100.0,18.182,43.75,3971428.0,7.72,5990.5,55.8442,1.7346,201.3,0.84,5.8574,3.3768000000000002,-6.6907,1026.0,1.7812000000000001,3484.8,ARC Resources Ltd,Energy
359,2017-12-31,ARX CT Equity,64.818,7.0,98.57,11.0,0.0,54.0,5.0,5217.8547,28.0992,52.152,41.4938,0.0,67.8571,9.0,2.0,100.0,18.182,43.75,4496419.0,8.72,6224.0,92.9825,1.7074,388.9,0.853,10.8727,6.3678,12.9723,911.3,1.2483,3668.9,ARC Resources Ltd,Energy
360,2018-12-31,ARX CT Equity,65.0,7.0,98.46,10.0,0.0,55.0,6.0,2866.6685,28.0992,57.333,41.4938,0.0,67.8571,9.0,2.0,100.0,20.0,43.75,4661418.0,9.93,6016.2,-45.4545,1.6665,213.8,0.767,5.8219,3.4934,12.4415,909.2,0.8648,3675.8,ARC Resources Ltd,Energy
361,2019-12-31,ARX CT Equity,65.0,7.0,100.0,10.0,0.0,56.0,7.0,2896.9765,29.7521,65.765,45.6432,0.0,71.4286,9.0,2.0,100.0,20.0,53.125,4716407.0,9.76,5778.3,-45.4545,1.6575,-27.6,0.834,-0.7757,-0.468,-14.5019,923.8,0.905,3439.9,ARC Resources Ltd,Energy
362,2020-12-31,ARX CT Equity,64.4,10.0,100.0,10.0,0.0,56.0,0.92,2124.9217,29.7521,57.186,45.6432,0.0,71.4286,9.0,2.0,100.0,20.0,53.125,8370798.0,9.11,4954.2,-1837.5,1.7226,-547.2,0.963,-17.5652,-10.1971,-7.2362,751.1,0.8647,2790.6,ARC Resources Ltd,Energy
363,2010-12-31,ASR CT Equity,,17.0,86.62,8.0,0.0,,,1071.2335,,,11.157,,48.2143,6.0,0.0,,0.0,,741600.0,,282.098,6.8966,2.0603,-37.813,,-29.6451,-14.3889,,133.852,4.4349,120.19,Alacer Gold Corp,Materials
364,2011-12-31,ASR CT Equity,,12.0,97.0,8.0,0.0,,,2926.9251,,63.664,12.8099,0.0,51.7857,5.0,1.0,66.667,12.5,3.5088,3874143.3185,,1802.912,6.8966,1.4031,75.249,0.521,10.128,7.2181,,200.46,1.842,1392.765,Alacer Gold Corp,Materials
365,2012-12-31,ASR CT Equity,53.857,8.0,98.3,7.0,0.0,,,1491.7489,,52.183,14.876,0.0,55.3571,4.0,1.0,100.0,14.286,8.7719,2348390.2175,,1460.381,100.0,1.3413,-385.962,0.72,-31.7274,-23.6548,-39.4353,69.362,1.3073000000000001,1167.037,Alacer Gold Corp,Materials
366,2013-12-31,ASR CT Equity,54.75,17.0,80.89,4.0,0.0,47.0,0.42,622.5182,,51.096,16.1157,0.0,55.3571,2.0,0.0,66.667,0.0,14.0351,5486486.6904,3.94,712.155,-58.6207,1.371,-447.201,0.833,-56.4426,-41.1686,11.7029,0.0,1.0929,633.626,Alacer Gold Corp,Materials
367,2014-12-31,ASR CT Equity,57.167,13.0,98.36,6.0,0.0,48.0,1.42,676.6535,8.5271,52.002,23.1405,0.0,55.3571,4.0,1.0,100.0,16.667,24.5614,3813926.4282,2.71,759.494,-4.1667,1.3215,65.609,0.919,11.7831,8.9164,-22.6699,0.0,0.9946,695.637,Alacer Gold Corp,Materials
368,2015-12-31,ASR CT Equity,58.167,9.0,100.0,6.0,0.0,49.0,2.42,719.2955,20.9302,48.537,32.2314,0.0,55.3571,5.0,1.0,100.0,16.667,35.0877,4228707.1582,3.71,815.618,-30.4348,1.2869,46.631,0.545,7.6197,5.921,-18.6329,0.0,0.8574,764.251,Alacer Gold Corp,Materials
369,2016-12-31,ASR CT Equity,59.167,11.0,96.96,6.0,0.0,50.0,3.42,654.1747,25.5814,58.951,38.0165,0.0,66.0714,5.0,1.0,100.0,16.667,38.5965,3659614.8015,4.71,865.389,-87.5,1.3115,6.206,0.734,0.9684,0.7384,-40.1536,0.0,0.812,798.111,Alacer Gold Corp,Materials
370,2017-12-31,ASR CT Equity,60.0,6.0,100.0,6.0,0.0,51.0,4.42,653.593,25.5814,48.259,40.0826,0.0,66.0714,5.0,1.0,100.0,16.667,47.3684,4709845.1855,5.71,1253.119,1300.0,1.5430000000000001,81.504,1.027,11.8724,7.6945,47.2506,242.718,0.8354,907.47,Alacer Gold Corp,Materials
371,2018-12-31,ASR CT Equity,61.0,8.0,100.0,6.0,0.0,52.0,5.42,740.477,25.5814,50.976,39.2562,0.0,62.5,5.0,1.0,100.0,16.667,47.3684,4451745.7558,6.71,1358.123,-82.1429,1.7711000000000001,15.118,0.976,2.0508,1.1579,-10.0934,340.82,0.8507,935.104,Alacer Gold Corp,Materials
372,2019-12-31,ASR CT Equity,61.0,8.0,100.0,7.0,0.0,53.0,6.42,2033.3133,28.6822,66.363,35.5372,0.0,44.6429,6.0,2.0,100.0,28.571,42.1053,,6.67,1576.307,680.0,1.8248,116.292,1.035,14.4635,7.926,150.1519,375.778,1.4472,1092.083,Alacer Gold Corp,Materials
373,2020-12-31,ASR CT Equity,61.0,8.0,100.0,7.0,0.0,54.0,7.17,2791.6358,28.6822,21.442,35.5372,0.0,44.6429,6.0,2.0,100.0,28.571,42.1053,,7.42,1576.307,680.0,1.8248,116.292,1.047,14.4635,7.926,150.1519,375.778,1.4472,1092.083,Alacer Gold Corp,Materials
